code_pays,annee,genre,age_valeur,broad_sector,sector21,population,tranche_age
CIV,2025,female,22,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,6798.0,15-24
CIV,2025,female,23,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,6579.0,15-24
CIV,2025,female,24,Services,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,6356.0,15-24
CIV,2015,female,15,Services,Administrative and support service activities,319.0,15-24
CIV,2015,female,16,Services,Administrative and support service activities,310.0,15-24
CIV,2015,female,17,Services,Administrative and support service activities,301.0,15-24
CIV,2015,female,18,Services,Administrative and support service activities,289.0,15-24
CIV,2015,female,19,Services,Administrative and support service activities,275.0,15-24
CIV,2015,female,20,Services,Administrative and support service activities,262.0,15-24
CIV,2015,female,21,Services,Administrative and support service activities,249.0,15-24
CIV,2015,female,22,Services,Administrative and support service activities,237.0,15-24
CIV,2015,female,23,Services,Administrative and support service activities,227.0,15-24
CIV,2015,female,24,Services,Administrative and support service activities,218.0,15-24
CIV,2016,female,15,Services,Administrative and support service activities,252.0,15-24
CIV,2016,female,16,Services,Administrative and support service activities,245.0,15-24
CIV,2016,female,17,Services,Administrative and support service activities,238.0,15-24
CIV,2016,female,18,Services,Administrative and support service activities,229.0,15-24
CIV,2016,female,19,Services,Administrative and support service activities,219.0,15-24
CIV,2016,female,20,Services,Administrative and support service activities,209.0,15-24
CIV,2016,female,21,Services,Administrative and support service activities,199.0,15-24
CIV,2016,female,22,Services,Administrative and support service activities,190.0,15-24
CIV,2016,female,23,Services,Administrative and support service activities,182.0,15-24
CIV,2016,female,24,Services,Administrative and support service activities,175.0,15-24
CIV,2017,female,15,Services,Administrative and support service activities,430.0,15-24
CIV,2017,female,16,Services,Administrative and support service activities,420.0,15-24
CIV,2017,female,17,Services,Administrative and support service activities,408.0,15-24
CIV,2017,female,18,Services,Administrative and support service activities,393.0,15-24
CIV,2017,female,19,Services,Administrative and support service activities,377.0,15-24
CIV,2017,female,20,Services,Administrative and support service activities,361.0,15-24
CIV,2017,female,21,Services,Administrative and support service activities,345.0,15-24
CIV,2017,female,22,Services,Administrative and support service activities,330.0,15-24
CIV,2017,female,23,Services,Administrative and support service activities,316.0,15-24
CIV,2017,female,24,Services,Administrative and support service activities,304.0,15-24
CIV,2018,female,15,Services,Administrative and support service activities,225.0,15-24
CIV,2018,female,16,Services,Administrative and support service activities,220.0,15-24
CIV,2018,female,17,Services,Administrative and support service activities,214.0,15-24
CIV,2018,female,18,Services,Administrative and support service activities,206.0,15-24
CIV,2018,female,19,Services,Administrative and support service activities,198.0,15-24
CIV,2018,female,20,Services,Administrative and support service activities,190.0,15-24
CIV,2018,female,21,Services,Administrative and support service activities,183.0,15-24
CIV,2018,female,22,Services,Administrative and support service activities,175.0,15-24
CIV,2018,female,23,Services,Administrative and support service activities,168.0,15-24
CIV,2018,female,24,Services,Administrative and support service activities,162.0,15-24
CIV,2019,female,15,Services,Administrative and support service activities,106.0,15-24
CIV,2019,female,16,Services,Administrative and support service activities,104.0,15-24
CIV,2019,female,17,Services,Administrative and support service activities,101.0,15-24
CIV,2019,female,18,Services,Administrative and support service activities,97.0,15-24
CIV,2019,female,19,Services,Administrative and support service activities,94.0,15-24
CIV,2019,female,20,Services,Administrative and support service activities,90.0,15-24
CIV,2019,female,21,Services,Administrative and support service activities,87.0,15-24
CIV,2019,female,22,Services,Administrative and support service activities,84.0,15-24
CIV,2019,female,23,Services,Administrative and support service activities,81.0,15-24
CIV,2019,female,24,Services,Administrative and support service activities,78.0,15-24
CIV,2020,female,15,Services,Administrative and support service activities,151.0,15-24
CIV,2020,female,16,Services,Administrative and support service activities,147.0,15-24
CIV,2020,female,17,Services,Administrative and support service activities,143.0,15-24
CIV,2020,female,18,Services,Administrative and support service activities,138.0,15-24
CIV,2020,female,19,Services,Administrative and support service activities,134.0,15-24
CIV,2020,female,20,Services,Administrative and support service activities,129.0,15-24
CIV,2020,female,21,Services,Administrative and support service activities,125.0,15-24
CIV,2020,female,22,Services,Administrative and support service activities,120.0,15-24
CIV,2020,female,23,Services,Administrative and support service activities,116.0,15-24
CIV,2020,female,24,Services,Administrative and support service activities,112.0,15-24
CIV,2021,female,15,Services,Administrative and support service activities,98.0,15-24
CIV,2021,female,16,Services,Administrative and support service activities,95.0,15-24
CIV,2021,female,17,Services,Administrative and support service activities,93.0,15-24
CIV,2021,female,18,Services,Administrative and support service activities,90.0,15-24
CIV,2021,female,19,Services,Administrative and support service activities,87.0,15-24
CIV,2021,female,20,Services,Administrative and support service activities,84.0,15-24
CIV,2021,female,21,Services,Administrative and support service activities,82.0,15-24
CIV,2021,female,22,Services,Administrative and support service activities,79.0,15-24
CIV,2021,female,23,Services,Administrative and support service activities,76.0,15-24
CIV,2021,female,24,Services,Administrative and support service activities,73.0,15-24
CIV,2022,female,15,Services,Administrative and support service activities,114.0,15-24
CIV,2022,female,16,Services,Administrative and support service activities,111.0,15-24
CIV,2022,female,17,Services,Administrative and support service activities,108.0,15-24
CIV,2022,female,18,Services,Administrative and support service activities,105.0,15-24
CIV,2022,female,19,Services,Administrative and support service activities,102.0,15-24
CIV,2022,female,20,Services,Administrative and support service activities,99.0,15-24
CIV,2022,female,21,Services,Administrative and support service activities,96.0,15-24
CIV,2022,female,22,Services,Administrative and support service activities,93.0,15-24
CIV,2022,female,23,Services,Administrative and support service activities,89.0,15-24
CIV,2022,female,24,Services,Administrative and support service activities,86.0,15-24
CIV,2023,female,15,Services,Administrative and support service activities,111.0,15-24
CIV,2023,female,16,Services,Administrative and support service activities,108.0,15-24
CIV,2023,female,17,Services,Administrative and support service activities,106.0,15-24
CIV,2023,female,18,Services,Administrative and support service activities,103.0,15-24
CIV,2023,female,19,Services,Administrative and support service activities,100.0,15-24
